#{"t_start": 1654786655.4531949, "env_id": null}
r,l,t
-20.300001,23,7527.653594
-29.900002,119,7532.186007
-56.90001,409,7546.539268
-23.199999,92,7550.825853
22.199999,38,7552.669812
-52.499344,825,7590.409314
15.900005,101,7595.114828
22.3,37,7596.892826
-359.0116,3430,7664.090696
22.5,35,7665.752005
-19.9,19,7666.682812
-183.40077,1654,7673.387429
22.5,55,7675.980001
8.499962,215,7676.749606
23.2,28,7678.090549
20.8,72,7679.49989
-47.400066,294,7691.790443
19.6,64,7694.844915
21.5,45,7696.961835
-62.599922,446,7700.317909
13.100003,169,7708.153663
-30.1,141,7714.58779
-21.299822,513,7720.674122
18.200006,118,7726.111095
-27.799995,98,7730.705014
-25.699997,97,7735.210775
-145.69862,1297,7774.458984
-21.7,37,7776.215172
21.199999,128,7782.212543
-53.900063,379,7799.75654
17.300003,107,7804.725237
-223.30322,2073,7831.146869
-280.7067,2647,7953.03268
-1037.1987,10193,8003.104783
23.7,23,8004.221039
-42.90005,249,8015.741153
-31.400007,134,8022.04855
-207.90227,1899,8040.760547
-28.799997,108,8045.789987
-33.900017,159,8053.205751
22.699999,33,8054.7666
20.4,56,8057.390018
21.599998,64,8060.381993
23.0,50,8062.713223
-23.999998,60,8065.565603
-20.1,21,8066.560385
20.199999,38,8068.365872
-32.50001,145,8075.099367
-235.9041,2199,8123.78525
-28.699997,107,8128.716217
-25.299997,73,8132.134861
-20.300001,63,8135.088653
-155.79909,1378,8138.670113
21.499998,105,8140.045989
-18.1,1,8140.149659
-21.4,34,8140.372401
21.199999,48,8142.611036
21.9,81,8143.982105
-19.5,15,8144.700361
22.1,39,8146.517235
-24.699999,67,8149.702406
-29.099733,571,8169.318689
-64.2999,463,8171.310756
22.6,34,8172.924568
23.4,46,8175.115614
-35.10002,171,8183.00742
-21.1,31,8184.493283
22.9,51,8186.879458
-39.50004,215,8196.866364
8.099983,159,8204.208474
-20.5,45,8206.343211
20.9,31,8207.840154
-60.699158,947,8213.495129
-62.09993,441,8233.709403
-19.9,19,8234.629601
-20.7,67,8237.74805
-89.09952,711,8240.660878
22.199999,78,8244.420418
22.699999,73,8247.860398
-31.200022,172,8255.890415
23.0,30,8257.326686
-20.6,26,8258.552162
-20.5,25,8259.722651
22.0,60,8262.516562
-42.80005,248,8274.02132
21.8,42,8275.995524
0.7999176,332,8291.3241
-18.4,4,8291.548472
-27.699995,97,8296.114402
-100.99934,830,8334.380652
23.9,21,8335.380759
22.8,72,8338.755202
21.599998,104,8343.576731
20.8,32,8345.074417
-19.4,14,8345.784813
20.9,111,8350.912197
21.8,42,8352.89129
-7.6001067,396,8371.115431
23.7,23,8372.224273
22.0,20,8373.172817
-40.90004,249,8384.66655
22.6,34,8386.25975
-18.5,25,8387.454806
21.199999,88,8391.606579
-1377.5039,14077,8456.557522
20.9,51,8458.990426
19.5,85,8463.016814
-152.89888,1369,8526.134851
-33.10001,171,8534.258143
-18.2,2,8534.42106
21.199999,68,8537.618928
-18.4,4,8537.839097
18.500002,75,8541.383726
22.5,55,8544.073328
-26.399996,84,8547.989498
-18.1,1,8548.105947
13.400006,146,8554.845716
-8.400087,344,8570.776831
-124.99891,1110,8621.876978
22.099998,79,8625.596752
-1051.5952,10337,8716.344553
19.8,62,8719.207991
-30.200003,122,8724.855476
-276.30646,2603,8745.558949
-60.899223,949,8768.755253
-94.39944,764,8780.785791
14.4000025,136,8787.097774
-23.299799,553,8794.186477
-48.90008,349,8810.213508
22.599998,54,8812.726377
-29.099733,571,8813.4334
20.699999,93,8817.171463
22.8,92,8817.8453
21.3,67,8820.345264
22.0,20,8821.34103
19.599998,104,8822.801394
-20.4,24,8823.961827
21.0,70,8827.436512
-1019.5026,10056,8856.663724
15.500004,85,8860.607605
21.4,46,8862.77596
-29.5,115,8868.070994
-21.0,30,8869.469295
-31.200006,132,8875.598824
-176.90038,1589,8895.145869
-223.50603,2575,8946.001591
-306.60828,2926,9029.248867
-36.800026,188,9037.900954
-28.399996,104,9042.71483
-93.29945,753,9077.201935
-306.10825,2881,9078.185515
-18.9,9,9078.68197
-31.000006,150,9085.694097
-20.9,29,9087.057416
-18.7,7,9087.438988
18.700003,93,9091.795471
-21.5,75,9095.340856
-20.1,21,9096.356404
-28.999998,110,9101.522559
-41.700043,257,9113.341765
-95.59942,776,9113.617239
18.300001,77,9117.21752
5.0999722,189,9122.236322
-61.599937,436,9137.397293
-59.49997,415,9141.408931
-732.9732,7210,9207.986838
-38.300034,203,9217.357713
-24.799997,68,9220.511915
17.400003,86,9224.512173
-165.4026,1954,9231.664555
-7.4000983,374,9241.845935
-33.00001,150,9248.826149
-42.30005,243,9259.969294
-101.799324,838,9270.361237
-45.30006,273,9272.662073
-48.80007,328,9287.872743
-18.1,1,9287.960446
-42.100048,241,9299.113399
-31.200006,132,9305.257777
7.799975,182,9313.610905
-82.29962,643,9343.344457
-45.200058,272,9355.899338
-268.40594,2584,9389.912805
-54.000053,360,9406.641596
10.699995,153,9413.782595
-32.000008,160,9421.150144
-38.30004,223,9431.570587
-720.8759,7049,9463.371147
-142.4987,1245,9489.017954
-149.69872,1317,9524.049632
-36.90003,189,9532.853526
-249.4048,2314,9639.855672
-24.799997,68,9643.053208
-31.90001,139,9649.473912
-800.15656,7822,9716.864106
13.7000065,123,9722.601434
-34.50002,165,9730.276613
-33.00001,150,9737.244337
-23.9,59,9740.002951
-907.03046,8931,10153.049922
-124.499855,1505,10222.57838
-53.900055,379,10240.172664
-838.24677,8223,10618.801041
