#{"t_start": 1654967404.7311444, "env_id": null}
r,l,t
15.642641,150,3811.907789
14.794113,153,3815.452892
15.682843,89,3817.323036
17.448528,99,3819.452924
18.531371,109,3821.901582
-23.468629,91,3824.006406
22.462742,68,3825.507277
13.214214,144,3828.773973
3.925483,243,3835.044635
21.482843,38,3835.860877
21.682843,34,3836.583674
17.608326,123,3839.453524
21.414214,59,3840.704131
17.579899,39,3841.527855
-41.171573,165,3845.431691
6.048528,178,3849.441212
20.214214,68,3850.916579
-19.4,6,3851.188459
-26.185786,44,3852.180176
19.082843,51,3853.254824
7.828427,165,3856.736232
-18.482843,1,3856.831606
20.717157,36,3857.594074
16.808326,90,3859.564596
14.491169,140,3862.522131
18.931371,32,3863.181574
18.765685,70,3864.605933
6.594113,232,3870.037236
-23.834315,51,3871.302676
17.228427,118,3873.982315
17.042641,84,3875.758976
-21.4,58,3877.094404
22.282843,47,3878.05943
-22.323045,88,3879.972878
-19.282843,24,3880.704766
13.725483,75,3882.274077
10.917157,99,3884.351333
17.165685,79,3886.020969
18.814214,71,3887.535743
9.759798,123,3890.177811
20.248528,62,3891.458437
-23.702944,35,3892.374931
17.442641,102,3894.644139
19.6,67,3896.00489
17.194113,117,3898.66602
22.731371,30,3899.308764
10.725483,197,3904.100626
15.0,50,3905.113343
18.676955,77,3906.697137
23.682843,20,3907.125921
-25.0,97,3909.370246
15.871068,136,3912.573273
12.725483,128,3915.490625
9.076955,224,3921.294861
19.725483,109,3923.694171
21.682843,35,3924.439682
20.476955,85,3926.204647
12.305382,132,3929.066731
17.565685,76,3930.651116
1.048528,280,3937.485553
15.779899,79,3939.17657
-24.220101,54,3940.347491
-39.28873,178,3944.397096
2.331371,276,3950.611835
19.931371,28,3951.19825
16.428427,109,3953.51843
11.062742,141,3956.733092
-25.4,61,3958.310101
14.965685,92,3960.213233
-21.468629,17,3960.586566
18.062742,76,3962.235976
-20.482843,8,3962.434255
20.365685,100,3964.521894
18.682843,47,3965.472436
16.891169,141,3968.65067
16.394113,126,3971.284951
11.676955,132,3974.248457
20.614214,58,3975.46582
23.282843,24,3975.96309
-20.2,9,3976.291116
10.662742,136,3979.250299
-19.6,10,3979.507787
19.331371,48,3980.489002
19.531371,88,3982.41104
15.442641,115,3984.877221
-22.6,22,3985.542045
18.145584,114,3988.020605
1.428427,241,3993.893597
16.588225,97,3995.933028
18.565685,49,3996.946747
13.125483,127,3999.830157
22.965685,44,4000.756419
18.394113,117,4003.403019
23.2,22,4003.863076
13.042641,120,4006.518077
-21.660303,320,4014.554346
10.042641,200,4019.087669
-37.108831,219,4024.636286
-18.6,3,4024.779001
7.0,107,4026.904876
5.745584,238,4032.93753
22.131371,70,4034.444387
21.848528,19,4034.853392
17.034315,60,4036.085573
20.131371,28,4036.670827
-8.611775,268,4043.417906
11.531371,122,4045.970661
14.559798,121,4048.777105
-20.365685,10,4049.028559
20.097056,27,4049.592746
-18.117157,1,4049.660958
-23.951472,27,4050.304477
18.248528,150,4053.476272
