#{"t_start": 1657021815.3003602, "env_id": null}
r,l,t
19.105381,121,1555.619373
-21.034315,32,1557.361039
20.24264,112,1559.146135
-20.2,10,1559.799722
21.379898,76,1559.961664
21.73137,76,1561.746214
18.745584,55,1563.210759
18.705381,122,1566.863694
20.559797,130,1569.096603
20.1799,107,1569.206049
21.579899,75,1571.021763
21.814213,73,1573.114054
18.628426,55,1574.028276
-22.682844,123,1575.988817
19.111269,72,1577.164206
23.165686,25,1577.44453
20.097055,106,1580.092477
19.965685,60,1580.678143
19.779898,125,1584.395269
19.097055,93,1585.756155
-22.282845,122,1586.940375
20.745584,63,1588.136995
23.0,25,1588.503998
-21.400002,76,1590.405281
20.236753,91,1593.440418
19.779898,125,1595.535522
19.628428,48,1596.102258
-18.317158,2,1596.287422
17.856853,113,1596.824057
22.448528,15,1597.184811
20.262741,64,1599.306274
21.682842,50,1599.691276
20.648527,102,1602.989825
18.236753,91,1604.574147
19.828426,47,1607.193655
-18.4,2,1607.369247
22.648527,14,1608.15933
19.731369,162,1609.025125
19.711267,109,1609.367215
20.93137,101,1614.097634
21.199999,133,1617.051912
18.37401,143,1617.393456
19.145584,111,1620.408401
21.145584,83,1621.685252
22.165686,109,1623.438139
18.882841,71,1625.681297
20.917156,135,1627.955608
19.862741,86,1628.306379
-18.282843,1,1628.422781
-19.717157,35,1630.406787
20.691168,88,1630.804206
21.262741,82,1632.821026
19.876955,84,1635.461562
18.682842,72,1636.977652
21.345585,137,1638.563509
20.691168,88,1642.366415
16.131382,190,1646.707895
19.876955,84,1647.06344
21.676954,155,1647.535464
21.462742,55,1650.987884
19.656853,78,1651.680571
20.525484,89,1656.035753
17.911268,101,1657.344553
16.81422,196,1658.635455
21.594112,82,1660.734525
-19.06863,67,1661.270856
19.57401,78,1663.253085
17.311268,123,1667.820905
19.091167,119,1668.121356
18.111269,100,1668.967808
21.31127,78,1672.474885
-18.86863,66,1672.66417
22.525482,95,1673.352321
19.53137,30,1674.365481
20.848528,23,1674.738731
21.234314,33,1676.63653
20.517157,76,1678.891044
18.77401,120,1679.870521
23.13137,29,1680.718608
21.31127,78,1684.600276
19.614214,29,1686.27009
17.145582,164,1686.554137
18.345583,159,1689.93231
20.599998,76,1690.577431
19.862741,93,1691.752009
23.13137,29,1692.269774
-20.151472,16,1692.815568
21.648527,79,1694.734671
19.999998,79,1697.674707
18.66274,157,1701.559618
-20.171574,118,1701.559669
22.759798,70,1705.318771
21.848528,79,1705.888787
18.014214,153,1706.21773
20.228426,84,1711.056884
21.482841,111,1711.941108
-20.371572,119,1713.000028
22.84264,70,1717.013067
20.448528,104,1717.982697
20.759798,146,1719.589568
21.199999,112,1723.286117
17.73137,98,1723.524349
21.7799,97,1725.146281
-22.385788,66,1728.783268
20.448528,104,1729.259868
20.408325,108,1729.690158
22.482841,67,1732.620845
22.0,36,1734.578811
17.93137,96,1734.714645
-28.55147,117,1736.451861
20.848528,37,1736.927484
19.599998,63,1740.324877
20.208326,108,1740.903058
21.188225,85,1741.241635
23.06274,87,1746.02686
-23.385788,93,1746.146872
18.559797,120,1747.222855
20.8,35,1748.193546
-19.668629,27,1748.895726
21.188225,84,1751.104695
21.076956,103,1754.597969
23.179897,86,1755.838941
17.599998,154,1756.910642
20.317156,37,1757.967709
21.214212,62,1760.440793
-18.4,2,1760.602758
17.882841,138,1762.501585
20.559797,69,1764.40693
17.68284,154,1766.774633
19.159796,91,1767.693415
-20.482843,16,1768.636924
-20.765686,76,1768.94114
21.13137,61,1770.432398
-18.4,2,1770.591267
-32.68284,93,1774.003694
20.559797,70,1774.502881
20.594112,105,1775.032996
-20.482843,76,1779.203028
20.399998,136,1782.164253
20.028427,46,1784.682462
20.676954,105,1785.163266
-42.48874,177,1785.45866
21.979898,77,1789.420198
19.317156,67,1789.527227
-30.80588,123,1792.511008
21.91127,60,1793.007548
18.97401,112,1796.005801
19.717155,65,1796.400851
-23.151474,92,1798.415987
21.911268,60,1799.810415
21.682842,59,1801.802087
20.297056,101,1801.908926
22.248528,32,1803.822013
-22.71716,85,1804.921295
-22.15736,88,1807.025567
21.482841,59,1808.264865
19.745584,70,1810.906505
16.794115,126,1811.022633
-19.668629,49,1813.638347
-25.074514,103,1814.009828
21.579899,58,1816.911288
19.66274,70,1817.895326
20.565685,142,1818.974042
-18.882843,3,1819.204048
-19.185787,48,1820.701324
21.614214,38,1821.321699
19.4,84,1821.731996
21.93137,39,1823.504938
21.497057,58,1824.017584
18.93137,73,1827.5679
18.917156,87,1828.794079
22.979898,30,1829.271869
15.400007,208,1833.419772
21.84264,114,1835.985447
