#{"t_start": 1655541706.2973366, "env_id": null}
r,l,t
21.814213,71,2726.427479
16.800001,81,2727.381871
20.882843,56,2727.815258
-26.15147,65,2730.674151
19.062742,49,2731.068379
24.13137,18,2732.20422
-37.351463,127,2739.288683
17.862741,38,2741.245059
-33.399994,82,2745.371185
-2.4544594,287,2746.200272
-24.2201,38,2748.106548
-74.34327,388,2748.8679
17.93137,38,2750.068055
15.228433,92,2750.068119
22.614214,28,2750.336194
23.097055,27,2751.590201
-26.165684,73,2754.177449
19.048529,64,2754.893203
-31.151464,110,2755.873405
22.248528,16,2756.672791
16.765684,79,2758.357713
22.428427,32,2758.529452
17.214214,68,2758.628128
4.8828554,178,2772.25932
-0.06864853,189,2773.092936
-26.454412,122,2782.539864
14.000006,158,2784.629182
23.13137,26,2786.756181
14.414216,74,2793.129025
15.931374,84,2800.107027
-59.20596,239,2802.505769
14.482847,108,2808.382741
16.91127,125,2811.57401
-156.52228,706,2813.644915
11.214224,104,2815.307415
21.979898,37,2817.301017
-26.171574,109,2818.09759
23.8,19,2818.408451
-20.434315,91,2823.318109
8.333827,210,2825.169787
21.062742,63,2826.655992
18.897057,34,2828.361842
-30.620092,106,2830.758145
-3.2402508,241,2831.069937
22.082842,34,2832.814011
20.979898,41,2833.001531
12.600015,192,2838.729308
21.345585,36,2840.594539
22.282843,31,2842.185299
-15.820164,253,2846.151075
-14.4544935,287,2847.756454
22.462742,53,2848.940449
13.434324,155,2850.439275
-32.33725,97,2854.92895
8.800009,159,2857.679429
15.048536,156,2860.226349
19.53137,48,2862.928438
-26.55147,93,2863.146253
20.565685,101,2868.484464
-30.448523,160,2871.580664
-10.749092,304,2872.215469
-6.4343843,252,2882.275217
-13.720646,268,2886.800274
19.062742,106,2887.719803
17.814213,40,2888.868275
22.8,28,2889.224535
12.131377,103,2894.142766
14.648529,118,2895.568416
-20.682844,34,2896.47805
16.565687,74,2900.217652
11.89706,103,2901.045849
16.682844,60,2903.342942
-131.71663,589,2903.343007
12.034321,80,2905.380917
20.331371,79,2909.696889
-39.543148,156,2911.776668
-10.197592,222,2915.085964
-41.048534,119,2915.718493
20.0,41,2917.300213
-25.668629,44,2918.255483
-28.371569,72,2921.740482
-32.365677,89,2923.431392
17.497057,47,2924.279553
21.634314,53,2926.182627
-31.337252,79,2928.328624
20.648527,60,2929.406205
-22.317158,46,2930.884487
18.497055,88,2933.828182
8.614221,99,2935.756529
20.117155,97,2938.678596
-121.98545,540,2940.365103
6.3171654,148,2943.440434
17.565687,115,2947.73402
14.448533,154,2948.337791
21.614214,33,2950.233757
14.179903,69,2953.509581
21.199999,73,2958.972307
-64.577545,239,2961.276089
21.73137,73,2963.380261
22.008326,56,2964.298596
-8.268674,239,2966.661655
20.4,81,2968.68289
11.731376,96,2972.637499
-25.545584,72,2973.15961
21.882843,18,2973.812944
19.297056,52,2976.280604
-68.240295,285,2981.66499
16.497063,102,2982.142997
20.614214,101,2987.916442
22.014214,36,2989.738626
21.317158,31,2991.312649
23.517157,22,2992.441064
22.862741,27,2993.82297
-2.2260132,239,2994.776571
19.365685,44,2996.766338
16.014214,88,3002.058227
19.145584,88,3006.582268
-9.59759,281,3010.510387
15.765686,91,3015.3094
12.71717,170,3015.571341
16.7799,119,3023.253813
-195.35002,937,3026.664116
12.871078,218,3028.251344
17.882841,106,3028.881269
4.0970526,163,3035.529228
8.291185,174,3037.818648
-43.21423,193,3039.45087
15.545587,138,3043.075354
12.779904,88,3044.192648
-22.46863,31,3045.954205
4.7539186,153,3046.281296
-21.317158,54,3048.953806
13.931373,58,3049.514152
14.731373,87,3053.986642
16.297058,128,3055.938825
2.1941078,235,3056.146855
20.717157,55,3059.609302
23.199999,23,3060.9573
-27.517157,55,3064.130512
13.497059,136,3064.130577
14.565687,67,3068.001732
19.717155,99,3069.902751
3.8142116,197,3079.418867
19.428425,168,3079.706582
17.1799,122,3086.84255
14.794114,66,3091.011025
21.8,38,3093.551545
4.745591,250,3095.442567
19.93137,61,3097.923365
20.745584,44,3101.167704
-6.123103,256,3116.527383
-35.834476,349,3117.391974
22.165686,16,3117.517599
-235.51524,1106,3121.725487
6.6000137,167,3126.712151
8.365702,225,3129.662741
15.517159,60,3129.759452
22.1799,72,3133.3426
2.6828423,244,3134.345507
23.917156,18,3134.428829
19.048527,123,3136.455264
-24.765686,73,3138.877239
21.848528,49,3141.627754
6.8000107,148,3144.672031
13.42844,237,3147.551515
-19.0,4,3147.808626
20.165684,88,3149.249518
12.531383,163,3150.128147
17.1598,70,3151.447055
-21.668629,42,3151.447123
18.862741,77,3154.028932
18.125483,62,3154.593524
19.1799,46,3156.558427
22.448528,32,3158.215805
-43.21423,139,3158.788345
13.814216,61,3162.007195
-3.6402466,234,3169.072082
-19.46863,27,3171.086136
-60.591747,257,3179.667316
-74.03444,347,3180.75253
2.9999855,229,3184.52377
16.73137,102,3185.858884
-28.351467,132,3186.464225
18.8,46,3187.032509
21.0,22,3187.245635
-21.0,74,3191.109295
18.199999,111,3193.151256
-19.2,7,3193.524693
12.753914,157,3194.931996
22.965685,28,3195.041751
18.848528,90,3195.892668
4.4627466,109,3201.351455
14.594118,124,3201.351518
-23.205889,69,3204.855236
12.317171,192,3211.152395
10.65686,148,3212.409568
20.482841,39,3214.326308
16.414213,93,3215.749317
19.6,40,3217.760407
5.082856,201,3227.5631
-31.040325,311,3229.696336
18.448526,110,3233.116057
21.965685,18,3234.028537
15.642641,105,3234.955922
22.448528,49,3236.540503
22.565685,29,3237.995758
22.082842,35,3239.739942
19.66274,108,3240.42861
-174.94139,1069,3249.055048
12.600003,180,3249.248133
-48.42014,197,3250.846934
14.159803,123,3255.688727
5.517169,149,3258.034086
20.33137,43,3261.51751
14.800005,131,3270.174746
22.497057,28,3271.62823
19.53137,65,3274.823096
-12.894687,312,3275.678635
-50.103024,431,3277.136822
18.999998,86,3279.154582
15.256858,81,3279.806982
16.014215,59,3280.235021
-19.834314,16,3281.168473
-18.8,18,3282.185672
21.414213,61,3282.71435
15.042642,89,3286.986608
12.262753,130,3289.516464
-6.6260195,212,3291.168889
20.945583,44,3293.405483
20.73137,81,3293.760874
14.379905,155,3295.288356
20.7799,24,3295.288432
17.262741,81,3300.135136
18.082842,110,3306.089545
5.6911864,212,3307.210342
-10.226062,292,3309.775483
20.897057,23,3311.00255
17.048529,78,3311.301342
8.000013,154,3314.516741
-19.834314,13,3315.301356
-28.42598,160,3319.895257
-40.571583,172,3320.734752
8.628442,162,3323.68233
15.105386,90,3324.557977
21.414213,94,3325.720463
21.2,57,3326.914942
19.565685,29,3327.416819
-27.468626,109,3333.603114
11.57991,152,3341.625936
15.76569,101,3346.843152
-83.18007,376,3347.207139
-47.923077,461,3349.544837
14.179901,107,3353.060218
15.414214,92,3357.758826
-18.26863,40,3359.752683
4.6769667,209,3360.560575
-1.5171875,260,3360.690832
18.848528,55,3363.833725
-18.117157,2,3364.042791
11.262749,126,3366.946593
9.434322,86,3368.685318
-42.50296,186,3371.267968
16.84853,101,3372.741986
20.365685,38,3374.773132
8.725488,157,3377.333439
-31.254406,131,3378.341123
-26.185783,72,3381.187717
0.56563646,250,3388.477883
-84.44866,347,3397.298733
21.965685,37,3399.159251
16.5397,85,3403.481767
19.73137,41,3405.485522
-40.26877,470,3406.217192
21.1799,22,3406.679369
22.194113,52,3409.083884
10.51128,137,3413.912539
4.559806,139,3416.228727
-65.199745,566,3417.878494
21.53137,38,3418.214888
16.365686,85,3418.334991
22.297056,36,3420.403791
20.676954,65,3424.180361
-31.771564,138,3426.490498
18.117155,92,3429.627356
-50.040245,225,3431.697757
-27.220097,116,3433.261928
17.111273,80,3437.26712
-35.214207,194,3441.812048
17.428427,116,3443.800844
-60.282925,268,3444.35563
20.179897,121,3452.445426
10.55393,225,3457.588924
-5.0887804,259,3457.872558
4.9798994,170,3461.89068
-16.169228,317,3474.595983
-15.77165,259,3475.597447
20.165686,82,3480.508851
3.71127,125,3486.987682
5.202443,226,3487.324755
16.897057,62,3490.835939
17.662743,94,3496.418709
-0.4343273,169,3506.47528
-103.95134,447,3514.059454
10.0000105,131,3514.408934
-20.951471,57,3517.758685
-4.714774,261,3535.007487
13.697068,222,3537.34239
14.531373,114,3546.513938
9.662752,154,3552.701104
24.048529,18,3554.508163
10.248535,137,3559.992016
15.200003,114,3563.121896
11.951481,158,3571.115506
19.648527,29,3572.564731
-387.3067,1852,3578.081492
18.117157,147,3580.082476
21.93137,71,3581.851122
-1.8343223,170,3588.923576
20.311268,140,3596.901361
22.13137,70,3600.876272
-20.965685,17,3601.839072
-32.44852,95,3607.390268
-78.2541,600,3614.80992
6.117179,235,3619.885873
-72.5027,564,3649.004158
21.014214,39,3650.967212
-170.20474,824,3657.305272
18.014214,38,3659.200169
3.9313734,227,3662.299106
15.317158,69,3662.692454
19.648527,63,3665.842924
