#{"t_start": 1656683569.3775065, "env_id": null}
r,l,t
18.759796,95,3353.203761
21.7799,52,3355.723921
-25.302944,59,3358.615176
21.53137,20,3359.602423
14.794113,66,3362.755978
18.08284,114,3368.170907
19.717155,102,3373.012472
19.765684,69,3376.311679
-8.094699,271,3390.202075
-16.37165,252,3402.253602
-44.53139,146,3409.579834
18.014214,152,3417.073394
21.8,28,3418.503001
-26.882841,47,3420.965319
5.3657045,257,3434.326869
21.33137,82,3438.312403
-32.999992,74,3442.275796
12.594122,169,3450.628297
23.897057,41,3452.6117
-39.56569,131,3458.88491
20.331371,42,3460.951569
19.428427,106,3466.069352
-12.385837,203,3475.793389
22.882843,29,3477.239784
-28.668623,100,3482.21136
16.794115,100,3487.04698
21.497057,97,3491.774687
20.945583,78,3495.559471
14.891171,107,3500.762083
16.194113,119,3506.662529
18.862741,63,3509.736911
18.765684,72,3513.259131
18.891169,100,3518.133227
19.282843,62,3521.187607
13.622545,156,3529.050541
-18.2,1,3529.148182
-22.185787,64,3532.301022
-19.13733,244,3544.124326
19.545584,66,3547.385141
16.222544,127,3553.588175
-49.57161,185,3562.568628
11.814218,99,3567.392213
20.048527,42,3569.470551
18.662743,78,3573.307636
8.325493,154,3580.919766
2.7254665,173,3589.155195
-2471.4863,12394,3589.242322
22.848528,46,3591.493297
17.165686,65,3592.64607
-25.082842,36,3594.68169
18.71127,70,3598.273322
6.1397142,220,3602.859868
12.931378,117,3604.041162
20.13137,39,3604.923358
19.199999,46,3607.406939
-22.26863,27,3608.820663
19.008326,96,3613.494771
12.565698,219,3615.227542
18.93137,111,3619.107239
10.731381,190,3624.673956
21.579899,22,3625.769477
17.965687,150,3626.532067
19.897057,29,3627.965755
16.73137,121,3631.743032
20.93137,98,3632.839902
22.945583,29,3634.301474
-23.185787,110,3637.285714
19.828426,65,3637.560113
18.414213,48,3639.998311
-21.917158,21,3641.182451
-19.2,6,3641.533162
-23.800001,37,3643.459927
8.745599,144,3644.940654
6.9941206,162,3651.588339
-36.399994,196,3654.647895
4.3799086,157,3659.612648
-35.268616,129,3661.28973
19.862741,47,3662.034159
18.305382,117,3667.22196
18.814213,107,3672.605868
21.53137,22,3673.747613
6.8828545,167,3682.149852
-26.220098,103,3687.308306
21.4,37,3689.095885
-77.01976,574,3690.780248
21.897057,55,3691.753156
16.882845,96,3695.40906
14.179909,132,3698.318026
21.93137,39,3700.269344
22.248528,17,3701.172522
-13.337329,285,3709.840921
13.042644,86,3713.915792
-1881.0737,9605,3715.271031
21.8,36,3717.065193
21.814213,56,3719.699285
-4.9029875,259,3726.40925
8.262758,163,3727.441816
22.214212,38,3729.224391
21.097055,62,3729.423155
22.248528,17,3730.19907
-31.302935,110,3735.268369
-19.800001,49,3737.621846
21.876955,54,3740.220536
-31.57761,408,3760.997352
-97.97155,464,3782.897667
12.47696,139,3789.575159
-9.751554,277,3803.085955
15.717161,106,3808.014392
19.13137,67,3811.193889
16.717157,123,3817.014491
-377.9545,1904,3822.934519
15.711276,141,3823.976701
14.539698,98,3828.716869
20.282843,39,3830.583781
7.394129,164,3830.978471
17.525484,86,3835.162617
16.06275,142,3837.459713
21.331371,53,3837.683663
21.117157,41,3839.613996
20.145584,47,3839.776954
20.565685,97,3844.371676
16.262743,109,3845.074634
23.53137,22,3845.51822
18.945583,114,3850.526742
17.882841,157,3852.950729
17.000002,67,3853.750846
21.365685,97,3857.53242
-34.634304,85,3857.753982
-20.6,18,3858.641296
21.745584,40,3860.548423
11.448542,195,3869.736128
14.476959,121,3875.438279
23.448528,42,3877.44717
-54.95148,461,3879.465756
16.848528,104,3882.521995
16.682842,183,3888.118097
18.165684,134,3888.849844
14.745588,83,3892.263021
19.359797,115,3894.522023
18.862741,52,3894.90063
-22.923046,69,3898.396293
21.53137,58,3901.300984
20.482843,57,3904.038182
12.256864,192,3904.739918
21.214212,54,3907.352107
19.234314,43,3909.434219
6.765694,120,3909.893485
17.662743,68,3912.754968
-19.6,6,3913.148682
22.199999,86,3914.203281
18.682842,73,3916.829284
-19.2,12,3917.448333
17.014214,73,3921.012704
14.214217,168,3922.649688
20.44264,123,3927.346555
17.194113,103,3932.346202
-19.517157,7,3932.733659
-57.151535,304,3937.677396
17.199999,127,3938.908587
20.199999,49,3940.088769
-20.800001,32,3940.539655
22.648527,49,3942.681793
20.511269,64,3945.795643
14.608326,131,3947.066287
-21.634315,24,3948.269717
-19.0,4,3948.507475
17.731369,67,3951.762363
14.917165,167,3954.05486
22.848528,47,3956.377617
15.145586,104,3956.995887
21.551472,91,3961.779353
-31.48872,114,3962.429888
-21.351473,77,3966.228926
-19.6,10,3966.750931
18.276957,114,3967.495453
19.4,30,3969.02037
7.0485363,132,3973.381344
20.262741,28,3974.786893
10.86276,196,3978.691604
17.199999,120,3980.599988
18.2,109,3984.001415
15.759802,83,3984.660404
-21.620102,19,3985.022902
21.13137,23,3985.947638
13.179904,109,3991.111354
-32.91715,185,3995.698393
16.248528,164,3999.128194
21.66274,78,3999.542809
17.311268,115,4005.016201
16.82254,130,4011.357682
-5.820154,280,4025.739447
20.917156,36,4027.466359
-27.717155,104,4032.405157
19.365685,126,4038.375049
15.456859,155,4046.043905
23.331371,26,4047.299908
15.145586,102,4052.151728
-1458.903,7309,4060.468129
-23.620102,50,4062.979499
-1.6686604,226,4063.496298
14.317163,86,4067.525915
14.925488,99,4067.705023
22.2,14,4068.261908
21.13137,54,4070.400515
20.834314,43,4072.451246
16.365688,106,4073.417824
21.565685,31,4074.874653
20.965685,95,4076.897245
-260.8677,1575,4077.008965
19.93137,64,4078.01231
23.248528,23,4078.201503
19.448528,103,4083.104061
10.814222,160,4085.094182
2.4828224,204,4088.38551
22.331371,89,4089.565603
20.965685,99,4093.279741
17.759796,111,4094.918533
22.014214,18,4095.791614
-5.7029734,266,4096.325629
16.448528,104,4101.314094
-33.117153,129,4102.168145
20.082842,43,4104.404563
-10.317218,239,4105.168624
-25.737257,77,4105.447442
21.565685,34,4106.886813
20.159798,50,4108.071709
14.579906,119,4110.722286
7.6343246,171,4116.890206
4.1313524,230,4118.713142
16.414213,62,4119.868425
7.539714,188,4120.153965
21.565685,111,4125.417451
14.917163,169,4127.068389
16.800003,177,4128.794791
19.876953,75,4129.022633
-18.4,3,4129.207788
21.2,53,4131.692755
18.765684,63,4131.91973
-53.317207,195,4136.788346
15.931378,180,4140.91629
19.945583,129,4143.196012
19.256853,93,4145.466214
-22.38588,301,4146.984754
18.545584,58,4148.364043
