#{"t_start": 1656927643.6739788, "env_id": null}
r,l,t
16.842644,190,3844.119327
21.648527,32,3846.203084
18.614214,35,3848.389695
-25.551474,80,3848.505098
20.082842,42,3851.028536
-39.557564,482,3852.555631
18.428427,74,3855.634648
-24.963247,133,3856.850718
17.93137,200,3864.541716
17.614212,157,3865.91254
16.919601,186,3867.003043
17.828426,109,3871.763996
-23.708832,120,3874.769893
17.368126,188,3877.972349
-18.117157,1,3878.180699
-0.8402032,168,3882.383868
-34.95146,85,3883.705696
13.794122,163,3885.157963
20.394112,65,3888.900031
17.725485,107,3889.080049
-23.034315,22,3890.686688
17.81421,201,3896.291057
21.24264,99,3896.822853
19.111269,112,3902.718622
5.099517,234,3903.359293
-40.62011,171,3907.072294
19.64264,166,3912.869507
10.145605,212,3915.955237
-32.654404,167,3916.861729
18.125483,106,3918.903332
19.731369,105,3921.907762
21.13137,116,3924.018155
-24.917158,80,3924.244974
20.24264,93,3930.181825
-18.4,1,3930.397368
19.539696,170,3934.744777
-18.834314,3,3935.010422
-20.717157,15,3935.900461
12.905397,218,3936.279651
-26.088728,148,3939.39973
21.8,92,3941.469339
-22.268631,102,3942.364451
-18.2,1,3942.516966
20.93137,116,3945.835806
-20.751472,97,3947.12096
17.939697,84,3947.432415
20.145584,144,3955.142483
17.305386,143,3955.414075
15.622544,179,3956.510137
-18.4,1,3956.675294
-20.717157,15,3957.66452
18.53137,97,3961.122885
-22.791676,113,3962.22072
21.882843,92,3962.995729
20.55391,86,3966.457999
21.848528,130,3970.410564
14.81077,188,3973.101937
14.345591,131,3973.923155
20.945583,141,3978.953247
-23.783348,144,3982.31602
18.705381,155,3982.316068
-18.082842,1,3982.46308
18.13137,99,3984.720813
20.75391,86,3989.455814
21.579899,134,3990.080827
10.079413,193,3993.252512
-20.2,12,3993.99442
21.599998,94,3995.439414
18.131369,77,3999.572549
-2.8544457,217,4001.615612
18.711267,176,4009.617489
0.588208,292,4010.628771
-27.066185,160,4010.989648
19.73137,29,4011.688655
20.979898,136,4018.910783
-24.17746,129,4019.281192
15.099504,187,4022.303664
21.965685,93,4025.123332
-19.585787,49,4025.456286
18.53137,75,4029.333077
-24.585785,97,4030.979313
18.828426,175,4040.063629
-21.88882,370,4041.578732
19.73137,29,4041.578781
-20.434315,11,4042.352485
18.091167,197,4042.979513
-21.751472,21,4044.395561
21.31127,85,4047.473515
-24.37746,128,4049.677614
19.602438,114,4051.559293
-23.825987,96,4058.143138
15.662747,193,4060.438733
21.497055,79,4064.477056
16.497059,127,4065.059437
20.565685,81,4069.716876
-29.688828,379,4074.409036
-29.999994,93,4076.745601
14.8995,211,4079.579756
15.305387,119,4083.541092
14.305392,189,4086.353703
18.222538,118,4087.155175
21.228426,85,4091.797961
15.822542,215,4097.374245
-23.86619,181,4098.131341
16.262745,191,4102.778361
19.588224,149,4105.529824
21.248528,155,4106.418925
21.779898,79,4106.961319
21.082842,33,4107.446174
18.579899,51,4109.692835
19.365685,88,4112.419199
19.862741,124,4118.407568
17.953909,183,4119.859491
-19.771574,54,4122.810743
20.33137,83,4123.148724
14.325498,217,4126.407415
16.153917,153,4131.3553
12.505391,132,4133.843553
-23.951576,265,4139.313208
23.579899,23,4140.757045
19.097055,152,4141.555133
21.497057,41,4143.564224
23.082842,26,4145.147628
16.256855,212,4147.580504
22.491169,73,4149.178532
21.594112,62,4152.514612
14.416659,202,4153.199089
21.345585,36,4154.564589
20.271067,146,4155.765947
21.297056,56,4156.487122
20.882843,34,4157.821404
19.828426,117,4161.798049
-18.0,1,4161.985799
-19.717157,51,4164.977146
12.959807,153,4165.937799
