#{"t_start": 1656758773.1581383, "env_id": null}
r,l,t
15.194116,82,2596.575224
20.682842,35,2598.239079
22.862741,30,2599.669082
-134.81897,897,2603.88693
16.331375,94,2604.236084
-23.005888,69,2607.608455
-25.35147,161,2615.590458
9.08286,228,2615.83815
16.965687,89,2620.785484
18.374012,117,2622.428106
-29.399994,77,2626.379874
17.297058,119,2626.892266
22.648527,47,2628.674674
-33.848522,105,2631.911607
23.579899,44,2634.005044
15.248535,124,2634.608685
22.4,32,2635.626299
20.697056,58,2637.878093
-40.53137,153,2645.757751
10.37992,250,2649.024525
-915.29224,4788,2651.693212
16.5397,170,2654.772843
15.194119,187,2658.740594
4.656864,180,2660.764102
18.062742,55,2661.369555
-30.357355,144,2662.030205
21.365685,58,2664.121385
17.400002,72,2664.279066
21.73137,31,2665.824774
18.365685,90,2666.60714
18.917156,51,2669.232843
18.24264,111,2670.108935
22.545584,32,2671.696138
4.4627275,180,2678.319922
15.862745,153,2679.544737
-25.123043,80,2683.641488
12.359802,166,2686.919855
16.614216,95,2691.658697
14.048532,168,2692.123399
20.276955,48,2694.648515
15.482846,86,2697.482113
19.097055,110,2703.425951
-111.33641,791,2707.579208
14.931374,92,2708.248947
23.462742,44,2710.521723
22.317158,32,2712.296564
-35.965675,142,2715.482072
-22.605888,93,2720.507865
19.242641,79,2724.570262
4.8970423,267,2726.689421
20.145584,90,2729.554353
-21.86863,83,2731.306332
18.834314,85,2733.80943
18.145586,53,2733.943174
21.365685,58,2736.796032
21.814213,30,2738.305691
19.434313,143,2741.195111
13.131377,113,2746.883423
10.545598,181,2747.694291
21.014214,100,2752.147544
-45.31718,205,2758.99043
19.876955,92,2763.673185
-271.72043,1300,2764.024138
-1.5088685,280,2767.076626
18.525484,83,2767.843108
17.628426,103,2769.309504
18.959797,97,2772.247714
20.262741,89,2772.622162
22.199999,50,2774.667346
18.317158,87,2776.791124
19.214212,107,2779.752899
3.2769582,223,2780.273403
21.145584,39,2781.769712
18.648527,34,2783.421506
19.834312,141,2783.696631
-26.33137,95,2787.916119
12.697062,106,2788.694801
23.1799,27,2789.303429
3.697045,215,2790.804077
17.691168,106,2794.400944
11.262747,120,2794.651968
17.682842,115,2796.808403
18.897055,93,2801.956035
18.828426,55,2804.973103
-1.2117913,258,2808.712131
19.559797,77,2812.411138
-47.234344,166,2813.274194
-15.908919,352,2813.41953
19.779898,45,2814.687003
19.345585,54,2816.089295
18.84264,98,2818.408716
22.599998,49,2820.849231
20.014212,103,2826.269427
-19.103024,238,2826.955709
20.862741,39,2828.295724
19.048529,32,2829.934384
20.291168,91,2831.693025
-25.248528,79,2834.221013
23.1799,27,2835.749708
18.022537,141,2839.429419
15.891171,104,2841.424506
18.262741,105,2845.655178
13.588239,204,2853.147536
-96.90227,734,2855.74158
21.614214,21,2856.823446
20.559797,72,2856.823497
19.628426,44,2859.121093
19.497055,46,2859.284037
20.66274,40,2861.274343
21.048529,82,2863.26073
20.291168,92,2865.968993
-24.702942,59,2866.393392
17.822538,142,2873.043417
17.365686,147,2873.689285
20.717157,36,2875.500991
17.662743,108,2878.973309
-167.17056,785,2886.670417
22.282843,86,2890.833688
-7.7432165,310,2891.530663
-69.17168,276,2892.809515
18.13137,73,2894.382707
20.482841,84,2896.879185
-19.6,67,2897.727309
-23.600002,168,2899.875047
17.73137,75,2900.782715
21.24264,80,2904.006804
-19.6,68,2904.362472
15.600007,162,2906.165699
20.745584,61,2909.064409
18.317156,149,2911.292431
17.282845,144,2911.292481
18.965685,74,2912.571394
-20.985786,36,2913.072931
18.482841,77,2916.65921
17.68284,96,2917.128058
16.345585,128,2917.465216
22.648527,28,2918.896555
-20.351473,57,2920.136868
17.482841,97,2921.846913
-20.66863,61,2924.881896
11.345591,134,2925.840121
-58.88291,211,2931.111376
-50.31719,180,2934.143489
-41.694626,186,2935.40267
18.248528,101,2936.161576
20.048527,102,2939.506902
20.917156,95,2940.555365
10.131382,199,2947.113659
16.697062,176,2949.147273
19.697056,109,2952.669393
19.897057,108,2954.693743
-25.254416,81,2956.981793
16.317162,79,2960.763991
13.876961,158,2962.765171
10.200009,109,2968.189629
18.697054,167,2969.417218
14.394118,134,2976.110317
18.497055,168,2976.771277
18.594112,113,2982.232206
20.097055,127,2982.36066
19.379898,46,2984.648412
21.414213,76,2988.343875
19.979898,127,2988.534667
19.345585,47,2991.074163
-23.537258,55,2991.36446
19.965685,66,2994.558933
21.214212,77,2994.945091
-23.737259,74,2998.867422
15.539702,140,3001.75139
19.648527,68,3002.201582
18.097055,85,3006.082808
17.62254,140,3009.133147
20.248528,107,3011.240877
21.697056,21,3012.346687
18.097055,85,3013.423387
20.448528,106,3018.550335
14.856859,136,3019.06466
21.1799,23,3019.795942
16.925484,82,3023.385018
15.25686,135,3026.582205
17.331373,106,3028.516308
19.24264,70,3029.979881
20.745584,58,3031.3876
21.497055,77,3035.092016
17.331373,106,3035.178463
20.745584,58,3038.195168
21.414213,77,3041.891721
11.953921,172,3043.806909
16.836754,147,3049.199902
-14.205975,275,3057.069481
1.6769283,184,3058.074683
17.199999,115,3062.624575
18.317156,111,3063.416902
-8.488772,210,3072.700669
-6.488774,200,3073.012379
20.682842,35,3074.415695
20.682842,35,3074.734323
12.179901,72,3077.92894
12.979902,69,3078.119452
16.531374,94,3082.513006
16.731373,93,3082.671723
10.7657,219,3093.416955
11.165699,218,3093.524309
18.056854,118,3099.210397
18.256853,117,3099.210449
-24.234316,112,3104.77967
20.448528,48,3107.079209
16.614216,162,3107.205919
20.365685,48,3109.503361
8.7657,156,3114.56948
13.0000105,135,3115.992861
21.097055,56,3117.316869
20.979898,57,3118.891283
-26.814213,40,3119.505589
-23.448528,23,3120.327546
16.622541,159,3127.897897
15.822541,163,3128.913831
-23.040203,72,3132.702991
-771.7006,3845,3132.959118
18.8,87,3137.002317
-41.66031,199,3138.129526
17.048534,174,3141.350367
9.00001,100,3141.812259
-27.03431,94,3142.68295
-21.082844,20,3143.745552
18.814213,51,3144.032312
20.297056,38,3145.931056
19.06274,107,3147.401367
-24.151472,73,3147.623694
-19.6,9,3148.009861
18.276955,135,3153.21958
15.497061,101,3153.356958
20.194113,48,3155.885315
21.139696,103,3158.734902
20.599998,138,3165.520283
-19.151608,360,3166.249221
20.71127,45,3168.466711
-21.634315,60,3168.564116
16.91716,69,3171.851379
-69.72317,321,3172.000871
20.014212,84,3172.754211
20.076954,49,3174.409696
14.745586,98,3176.829556
22.717157,64,3177.581918
19.06274,101,3177.843314
15.794114,160,3184.715603
14.49706,161,3185.47635
-50.68288,205,3187.867944
-21.282843,52,3188.12236
-28.537254,160,3192.793122
16.014214,97,3192.969141
18.828426,55,3195.535496
11.042645,178,3196.631919
-7.1172132,238,3204.37431
15.931378,172,3205.092675
-24.551575,270,3208.749819
15.414215,100,3209.251499
19.676954,115,3210.664643
19.345585,53,3211.464211
18.91127,55,3212.125816
-54.35152,192,3220.287286
-57.00006,186,3221.281629
19.345583,53,3223.923172
20.214212,100,3225.315278
19.628426,48,3227.672249
21.71127,38,3229.536955
20.882843,114,3235.084004
-60.95155,236,3235.564301
23.897057,21,3236.6226
19.545584,44,3238.817741
16.765686,86,3239.464464
-129.35103,578,3240.188971
21.697056,21,3241.187026
21.331371,80,3242.766288
19.145584,46,3243.476068
20.8,99,3244.473935
-22.365686,39,3246.531219
21.331371,80,3247.752393
21.6,31,3248.231742
9.75981,156,3255.987249
14.697068,176,3257.436416
-122.95112,527,3270.108189
-75.371704,325,3273.87974
17.765684,154,3277.750216
21.048527,115,3279.519117
20.117157,40,3279.801489
20.91127,38,3281.789947
21.462742,77,3285.773452
-126.36532,601,3286.714677
19.717157,42,3288.829143
-21.620102,27,3290.375262
12.456865,208,3290.878413
12.3455925,127,3292.31772
18.725483,90,3296.554425
20.014214,27,3297.849447
16.000002,188,3299.323658
15.917161,190,3299.950473
18.317156,109,3303.098345
21.359798,80,3303.235889
21.24264,81,3303.979564
17.634312,153,3310.767591
17.7397,160,3311.057029
17.35147,154,3311.542563
-30.359795,65,3314.138595
22.448528,29,3315.544687
18.097055,112,3316.756108
15.745587,130,3318.116085
20.759798,45,3319.013721
22.648527,28,3319.540713
15.511273,135,3322.438992
15.800004,119,3325.326541
6.1112747,163,3333.412309
-12.3716345,273,3333.53899
19.945583,167,3342.073253
21.682842,51,3344.673757
-106.84009,485,3347.599598
21.034313,95,3352.346877
16.145588,172,3353.769135
-85.34329,402,3354.507883
-25.137257,78,3356.626086
-20.117157,73,3357.702666
21.317158,93,3359.37055
20.331371,45,3360.07938
20.248528,60,3363.32941
-24.537256,74,3363.501502
17.248535,173,3365.936849
16.897058,60,3368.896863
20.297056,38,3370.733278
17.048534,174,3372.31117
16.648533,179,3372.513948
16.897057,60,3375.306697
20.414213,37,3377.057628
16.476961,134,3377.475088
16.711275,121,3378.575219
21.339697,102,3382.641938
15.876963,137,3383.986024
13.331378,169,3386.898362
20.422539,105,3389.318674
20.482841,139,3389.657277
19.765684,119,3395.245082
20.517157,138,3395.924663
18.097055,84,3399.336838
19.565683,120,3401.740508
16.262743,105,3404.443061
-28.591797,378,3405.332639
19.614212,87,3406.011076
22.565685,30,3406.895981
18.276955,74,3410.400907
16.145586,106,3411.185076
22.111269,74,3414.007198
-57.60006,237,3416.020284
-24.385788,98,3420.991342
-25.082842,34,3422.833495
-19.517157,10,3423.395439
-60.000065,248,3423.765125
-1.9172043,237,3426.302864
19.125483,90,3430.667302
14.842641,159,3431.773459
22.13137,31,3432.351205
-24.882843,34,3433.690255
-19.517157,13,3434.389353
-17.040276,281,3437.754779
-25.88873,70,3437.846214
19.876955,113,3438.186868
18.599998,71,3441.459891
17.614216,102,3442.600376
17.614218,102,3442.683309
17.497055,69,3444.708487
19.628428,48,3444.884199
19.828426,48,3444.964158
19.71127,38,3446.773971
19.511269,39,3446.910443
21.559797,78,3448.573597
-22.434315,20,3449.724931
20.8,114,3452.351779
20.882843,114,3452.480644
18.297054,92,3454.064674
22.565685,67,3455.791792
22.165686,69,3455.791843
12.848531,120,3460.079457
17.497057,154,3463.325925
17.179901,156,3463.468113
20.84264,69,3466.751381
20.44264,70,3466.947446
17.53137,120,3472.600601
14.931373,123,3472.920419
-61.63441,274,3473.45846
23.73137,20,3473.641387
23.931372,20,3473.963377
22.199999,34,3475.245602
17.11127,55,3476.434296
-19.6,6,3476.746593
16.91127,56,3476.830456
-19.4,5,3477.098746
20.0,38,3478.626374
19.917156,38,3478.955896
12.414224,132,3481.721749
18.876953,97,3483.437312
18.676954,97,3483.807591
21.194113,96,3486.759144
21.014214,62,3489.66299
15.208328,135,3490.237666
14.125487,140,3490.849997
18.945583,113,3495.358165
20.7799,39,3497.176167
8.511279,133,3497.326112
6.3112783,144,3497.326176
20.297056,104,3502.316105
20.076954,109,3502.507369
19.697056,107,3502.507418
21.276955,65,3505.603929
4.56569,181,3510.915927
5.165698,178,3510.915988
13.131379,129,3511.911355
-29.199997,102,3517.505461
-30.040194,120,3517.641828
-34.04019,140,3518.669431
-23.800001,57,3521.412349
19.24264,97,3522.297599
